Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony,City_Level_Annual_CAGR,Locality_Level_Annual_CAGR,CAGR_source,1yr_Forecast_PriceSQFT,2yr_Forecast_PriceSQFT,3yr_Forecast_PriceSQFT
10208,Pune,Chikhali,553,4970,0.27,Flat,1 BHK,2,No,0.0571,N/A,city,5253.79,5553.78,5870.9
10209,Pune,Old Sangvi,650,6150,0.4,Flat,1 BHK,2,No,0.0571,N/A,city,6501.16,6872.38,7264.79
10210,Pune,Mundhwa,1225,7350,0.9,Flat,2 BHK,3,No,0.0571,N/A,city,7769.68,8213.33,8682.32
10211,Pune,Shewalewadi,1320,6440,0.85,Flat,3 BHK,3,No,0.0571,N/A,city,6807.72,7196.45,7607.36
10212,Pune,Wagholi,852,4110,0.35,Flat,2 BHK,3,Yes,0.0571,0.0247,locality,4211.52,4315.54,4422.14
10213,Pune,Dhanori,623,4820,0.3,Flat,1 BHK,2,Yes,0.0571,N/A,city,5095.22,5386.16,5693.71
10214,Pune,Thergaon,714,7000,0.5,Flat,2 BHK,2,No,0.0571,N/A,city,7399.7,7822.22,8268.87
10215,Pune,Baner,1704,8800,1.5,Flat,3 BHK,3,Yes,0.0571,N/A,city,9302.48,9833.65,10395.15
10216,Pune,Kalewadi,1300,7690,1,Flat,3 BHK,3,No,0.0571,N/A,city,8129.1,8593.27,9083.95
10217,Pune,Moshi,1250,6960,0.87,Villa,2 BHK,3,Yes,0.0571,0.0352,locality,7204.99,7458.61,7721.15
10218,Pune,Talegaon Dabhade,991,3330,0.33,Flat,2 BHK,3,Yes,0.0571,0.0331,locality,3440.22,3554.09,3671.73
10219,Pune,Moshi,590,5850,0.35,Flat,1 BHK,2,No,0.0571,0.0352,locality,6055.92,6269.09,6489.76
10220,Pune,Hadapsar,550,5400,0.3,Flat,1 BHK,2,Yes,0.0571,0.1065,locality,5975.1,6611.45,7315.57
10221,Pune,Kondhwa,865,5550,0.48,Flat,2 BHK,3,Yes,0.0571,N/A,city,5866.9,6201.91,6556.03
10222,Pune,Wadgaon Sheri,950,6110,0.58,Flat,2 BHK,3,Yes,0.0571,N/A,city,6458.88,6827.68,7217.54
10223,Pune,Dhanori,501,6390,0.32,Flat,1 BHK,2,No,0.0571,N/A,city,6754.87,7140.57,7548.3
10224,Pune,Ambegaon Pathar,565,4250,0.24,Flat,1 BHK,2,Yes,0.0571,N/A,city,4492.67,4749.21,5020.39
10225,Pune,Hadapsar,460,6520,0.3,Flat,1 BHK,2,Yes,0.0571,0.1065,locality,7214.38,7982.71,8832.87
10226,Pune,Pirangut,1000,3800,0.38,Flat,2 BHK,3,Yes,0.0571,N/A,city,4016.98,4246.35,4488.82
10227,Pune,Pimple Saudagar,750,7730,0.58,Flat,1 BHK,2,Yes,0.0571,N/A,city,8171.38,8637.97,9131.2
10228,Pune,Vadgaon Budruk,620,7260,0.45,Flat,1 BHK,2,Yes,0.0571,N/A,city,7674.55,8112.76,8576
10229,Pune,Somatane,1023,4110,0.42,Flat,2 BHK,3,No,0.0571,N/A,city,4344.68,4592.76,4855.01
10230,Pune,Pashan,1030,8740,0.9,Flat,2 BHK,3,Yes,0.0571,N/A,city,9239.05,9766.6,10324.28
10231,Pune,Alandi,811,4320,0.35,Flat,2 BHK,3,No,0.0571,N/A,city,4566.67,4827.43,5103.08
10232,Pune,Rahatani,545,7160,0.39,Flat,1 BHK,2,Yes,0.0571,N/A,city,7568.84,8001.02,8457.87
10233,Pune,Kothrud,850,14120,1.2,Flat,2 BHK,3,Yes,0.0571,N/A,city,14926.25,15778.54,16679.5
10234,Pune,Dehu,570,4380,0.25,Flat,1 BHK,2,Yes,0.0571,N/A,city,4630.1,4894.48,5173.95
10235,Pune,Lohegaon,560,4460,0.25,Flat,1 BHK,2,No,0.0571,N/A,city,4714.67,4983.87,5268.45
10236,Pune,Pune Cantonment,915,10380,0.95,Flat,2 BHK,3,No,0.0571,N/A,city,10972.7,11599.24,12261.56
10237,Pune,Pisoli,686,5100,0.35,Flat,1.5 BHK,2,Yes,0.0571,N/A,city,5391.21,5699.05,6024.46
10238,Pune,Pimple Saudagar,1283,10910,1.4,Independent House,3 BHK,3,No,0.0571,N/A,city,11532.96,12191.49,12887.63
10239,Pune,Dhayari,525,4000,0.21,Flat,1 BHK,2,Yes,0.0571,0.0321,locality,4128.4,4260.92,4397.7
10240,Pune,Hadapsar,1000,5600,0.56,Flat,2 BHK,3,Yes,0.0571,0.1065,locality,6196.4,6856.32,7586.51
10241,Pune,Tathawade,945,6880,0.65,Flat,2 BHK,3,No,0.0571,N/A,city,7272.85,7688.13,8127.12
10242,Pune,Kalewadi,1000,7500,0.75,Flat,2 BHK,3,Yes,0.0571,N/A,city,7928.25,8380.95,8859.51
10243,Pune,Bhosari,610,6390,0.39,Flat,1 BHK,2,No,0.0571,N/A,city,6754.87,7140.57,7548.3
10244,Pune,Bopodi,870,10920,0.95,Flat,2 BHK,3,No,0.0571,N/A,city,11543.53,12202.67,12899.44
10245,Pune,Hadapsar,451,5540,0.25,Flat,1 BHK,2,No,0.0571,0.1065,locality,6130.01,6782.86,7505.23
10246,Pune,Mundhwa,1100,10450,1.15,Flat,3 BHK,3,Yes,0.0571,N/A,city,11046.7,11677.46,12344.24
10247,Pune,Nigdi,877,5700,0.5,Flat,2 BHK,3,No,0.0571,N/A,city,6025.47,6369.52,6733.22
10248,Pune,New Sangvi,900,10550,0.95,Villa,2 BHK,3,No,0.0571,N/A,city,11152.4,11789.21,12462.37
10249,Pune,Charholi Budruk,600,4830,0.29,Flat,1 BHK,2,No,0.0571,N/A,city,5105.79,5397.33,5705.52
10250,Pune,Pimple Saudagar,1044,6900,0.72,Flat,2 BHK,3,No,0.0571,N/A,city,7293.99,7710.48,8150.75
10251,Pune,Sadashiv Peth,851,8220,0.7,Flat,1 BHK,3,Yes,0.0571,N/A,city,8689.36,9185.52,9710.02
10252,Pune,Uruli Devachi,650,4620,0.3,Flat,1 BHK,2,No,0.0571,N/A,city,4883.8,5162.67,5457.46
10253,Pune,Pimple Saudagar,1032,8430,0.87,Flat,2 BHK,3,No,0.0571,N/A,city,8911.35,9420.19,9958.08
10254,Pune,Jambhulwadi,975,7180,0.7,Flat,2 BHK,3,No,0.0571,N/A,city,7589.98,8023.37,8481.5
10255,Pune,Wagholi,611,7860,0.48,Flat,2 BHK,2,Yes,0.0571,0.0247,locality,8054.14,8253.08,8456.93
10256,Pune,Kalewadi,607,6590,0.4,Flat,1 BHK,2,Yes,0.0571,N/A,city,6966.29,7364.06,7784.55
10257,Pune,Viman Nagar,1350,6070,0.82,Flat,2 BHK,3,Yes,0.0571,N/A,city,6416.6,6782.98,7170.29
10258,Pune,Wakad,1050,7620,0.8,Flat,2 BHK,3,No,0.0571,N/A,city,8055.1,8515.05,9001.26
10259,Pune,Bhosari,640,4690,0.3,Flat,1 BHK,2,No,0.0571,N/A,city,4957.8,5240.89,5540.14
10260,Pune,Kondhwa,1300,6150,0.8,Flat,2 BHK,3,No,0.0571,N/A,city,6501.16,6872.38,7264.79
10261,Pune,Kalewadi,630,6030,0.38,Flat,1 BHK,2,No,0.0571,N/A,city,6374.31,6738.29,7123.04
10262,Pune,Dhayari,625,4800,0.3,Flat,1 BHK,2,No,0.0571,0.0321,locality,4954.08,5113.11,5277.24
10263,Pune,Pimple Gurav,690,6670,0.46,Flat,1 BHK,2,No,0.0571,N/A,city,7050.86,7453.46,7879.05
10264,Pune,Kharadi,1150,8700,1,Flat,2 BHK,3,Yes,0.0571,N/A,city,9196.77,9721.91,10277.03
10265,Pune,Sus,1119,6790,0.76,Flat,2 BHK,3,Yes,0.0571,N/A,city,7177.71,7587.56,8020.81
10266,Pune,Dhayari,564,4250,0.24,Flat,1 BHK,2,No,0.0571,0.0321,locality,4386.42,4527.23,4672.55
10267,Pune,Hadapsar,900,4440,0.4,Flat,1 BHK,3,No,0.0571,0.1065,locality,4912.86,5436.08,6015.02
10268,Pune,Dhawade,553,5060,0.28,Flat,1 BHK,2,No,0.0571,N/A,city,5348.93,5654.35,5977.21
10269,Pune,Kondhwa,878,6040,0.53,Flat,2 BHK,3,Yes,0.0571,N/A,city,6384.88,6749.46,7134.86
10270,Pune,Mundhwa,690,7830,0.54,Flat,2 BHK,2,No,0.0571,N/A,city,8277.09,8749.72,9249.32
10271,Pune,Pimple Gurav,612,7840,0.48,Flat,1 BHK,2,Yes,0.0571,N/A,city,8287.66,8760.89,9261.14
10272,Pune,Kalyani Nagar,3200,11720,3.75,Flat,5 BHK,6,Yes,0.0571,N/A,city,12389.21,13096.64,13844.45
10273,Pune,Pimpri,1085,5160,0.56,Flat,2 BHK,3,Yes,0.0571,0.0465,locality,5399.94,5651.04,5913.81
10274,Pune,Hadapsar,1519,5200,0.79,Flat,3 BHK,3,No,0.0571,0.1065,locality,5753.8,6366.58,7044.62
10275,Pune,Yerawada,650,8920,0.58,Flat,1 BHK,2,No,0.0571,N/A,city,9429.33,9967.75,10536.91
10276,Pune,Baner,1300,13850,1.8,Flat,3 BK,3,Yes,0.0571,N/A,city,14640.84,15476.83,16360.55
10277,Pune,Katraj,1060,7260,0.77,Flat,2 BHK,3,Yes,0.0571,N/A,city,7674.55,8112.76,8576
10278,Pune,Ravet,850,7060,0.6,Flat,2 BHK,3,Yes,0.0571,N/A,city,7463.13,7889.27,8339.75
10279,Pune,Pimpri,830,6870,0.57,Flat,2 BHK,3,Yes,0.0571,0.0465,locality,7189.46,7523.76,7873.62
10280,Pune,Parvati Darshan,530,8490,0.45,Flat,1 BHK,2,Yes,0.0571,N/A,city,8974.78,9487.24,10028.96
10281,Pune,Rasta Peth,900,10000,0.9,Flat,2 BHK,3,No,0.0571,N/A,city,10571,11174.6,11812.67
10282,Pune,Viman Nagar,907,8820,0.8,Flat,2 BHK,3,Yes,0.0571,N/A,city,9323.62,9856,10418.78
10283,Pune,Kharadi,738,6100,0.45,Flat,1 BK,2,Yes,0.0571,N/A,city,6448.31,6816.51,7205.73
10284,Pune,Kiwale,600,10000,0.6,Flat,1 BHK,2,Yes,0.0571,N/A,city,10571,11174.6,11812.67
10285,Pune,Shivane,805,8700,0.7,Flat,2 BHK,3,No,0.0571,N/A,city,9196.77,9721.91,10277.03
10286,Pune,New Sangvi,650,6920,0.45,Flat,1 BHK,2,No,0.0571,N/A,city,7315.13,7732.83,8174.37
10287,Pune,Undri,1388,6120,0.85,Flat,3 BHK,3,Yes,0.0571,N/A,city,6469.45,6838.86,7229.36
10288,Pune,Dhankawadi,400,5000,0.2,Flat,1 BK,2,No,0.0571,N/A,city,5285.5,5587.3,5906.34
10289,Pune,Pisoli,620,4840,0.3,Flat,1 BHK,2,Yes,0.0571,N/A,city,5116.36,5408.51,5717.33
10290,Pune,Ganga Dham,660,8790,0.58,Flat,1 BHK,2,No,0.0571,N/A,city,9291.91,9822.48,10383.34
10291,Pune,Pimpri,1052,7130,0.75,Flat,2 BHK,3,Yes,0.0571,0.0465,locality,7461.54,7808.51,8171.6
10292,Pune,Bopodi,909,9900,0.9,Flat,2 BHK,3,No,0.0571,N/A,city,10465.29,11062.86,11694.55
10293,Pune,Shivaji Nagar,305,9020,0.28,Flat,1 BK,1,No,0.0571,N/A,city,9535.04,10079.49,10655.03
10294,Pune,Bhawani Peth,1400,7210,1.01,Flat,3 BHK,3,No,0.0571,N/A,city,7621.69,8056.89,8516.94
10295,Pune,Hinjewadi,757,5020,0.38,Flat,1 BHK,2,No,0.0571,N/A,city,5306.64,5609.65,5929.96
10296,Pune,Khadki,1100,5450,0.6,Flat,2 BHK,3,No,0.0571,N/A,city,5761.2,6090.16,6437.91
10297,Pune,Pimpri,850,6470,0.55,Flat,2 BHK,3,No,0.0571,0.0465,locality,6770.86,7085.7,7415.18
10298,Pune,Kirkatwadi,670,4480,0.3,Flat,1 BHK,2,No,0.0571,N/A,city,4735.81,5006.22,5292.08
10299,Pune,Rahatani,990,8690,0.86,Flat,2 BHK,3,Yes,0.0571,N/A,city,9186.2,9710.73,10265.21
10300,Pune,Kondhwa,2500,11200,2.8,Independent House,3.5 BHK,4,Yes,0.0571,N/A,city,11839.52,12515.56,13230.19
10301,Pune,Sadashiv Peth,800,8750,0.7,Flat,2 BHK,2,Yes,0.0571,N/A,city,9249.62,9777.78,10336.09
10302,Pune,Pimpri,2018,5450,1.1,Flat,2 BHK,4,Yes,0.0571,0.0465,locality,5703.42,5968.63,6246.18
10303,Pune,Rahatani,3600,13890,5,Independent House,6 BHK,6,Yes,0.0571,N/A,city,14683.12,15521.53,16407.8
10304,Pune,Dhawade,515,4850,0.25,Flat,1 BHK,2,Yes,0.0571,N/A,city,5126.93,5419.68,5729.15
10305,Pune,Ambegaon Budruk,200,6000,0.12,Flat,1 BK,1,No,0.0571,N/A,city,6342.6,6704.76,7087.6
10306,Pune,Sangamvadi,600,8000,0.48,Flat,1 BHK,2,Yes,0.0571,N/A,city,8456.8,8939.68,9450.14
10307,Pune,Dhanori,2700,5180,1.4,Independent House,4 BHK,4,Yes,0.0571,N/A,city,5475.78,5788.44,6118.97
10308,Pune,Fursungi,1200,4500,0.54,Flat,3 BHK,3,No,0.0571,0.0098,locality,4544.1,4588.63,4633.6
10309,Pune,Ganga Dham,600,10500,0.63,Flat,1 BHK,2,Yes,0.0571,N/A,city,11099.55,11733.33,12403.31
10310,Pune,Ganga Dham,1240,5640,0.7,Flat,2 BHK,3,No,0.0571,N/A,city,5962.04,6302.48,6662.35
10311,Pune,Dapodi,632,6330,0.4,Flat,1 BHK,2,No,0.0571,N/A,city,6691.44,7073.52,7477.42
10312,Pune,Uttam Nagar,515,4850,0.25,Flat,1 BHK,2,Yes,0.0571,N/A,city,5126.93,5419.68,5729.15
10313,Pune,Bhawani Peth,595,8910,0.53,Flat,1 BHK,2,No,0.0571,N/A,city,9418.76,9956.57,10525.09
10314,Pune,Shivane,580,4480,0.26,Flat,1 BHK,2,Yes,0.0571,N/A,city,4735.81,5006.22,5292.08
10315,Pune,Kasba Peth,800,9380,0.75,Flat,2 BHK,6,Yes,0.0571,N/A,city,9915.6,10481.78,11080.29
10316,Pune,Ganesh Peth,1000,5200,0.52,Flat,2 BHK,3,Yes,0.0571,N/A,city,5496.92,5810.79,6142.59
10317,Pune,Ganesh Peth,1000,5200,0.52,Flat,2 BHK,3,No,0.0571,N/A,city,5496.92,5810.79,6142.59
10318,Pune,Ambegaon Pathar,741,4720,0.35,Flat,2 BHK,2,Yes,0.0571,N/A,city,4989.51,5274.41,5575.58
10319,Pune,Pune Cantonment,1080,5550,0.6,Flat,2 BHK,3,No,0.0571,N/A,city,5866.9,6201.91,6556.03
10320,Pune,Kalewadi,715,6290,0.45,Flat,1 BHK,2,No,0.0571,N/A,city,6649.16,7028.83,7430.17
10321,Pune,Ghorpadi,2800,10710,3,Independent House,4 BHK,4,Yes,0.0571,N/A,city,11321.54,11968,12651.37
10322,Pune,Kasba Peth,1500,5470,0.82,Flat,2 BHK,3,No,0.0571,N/A,city,5782.34,6112.51,6461.53
10323,Pune,Vadgaon Budruk,520,4810,0.25,Flat,1 BHK,2,Yes,0.0571,N/A,city,5084.65,5374.98,5681.9
10324,Pune,Mahalunge Ingale,858,3610,0.31,Flat,2 BHK,3,No,0.0571,N/A,city,3816.13,4034.03,4264.38
10325,Pune,New Sangvi,750,9330,0.7,Flat,2 BHK,2,No,0.0571,N/A,city,9862.74,10425.91,11021.22
10326,Pune,Shukrawar Peth,1787,8230,1.47,Flat,3 BHK,3,Yes,0.0571,N/A,city,8699.93,9196.7,9721.83
10327,Pune,Camp,590,8130,0.48,Flat,1 BHK,2,No,0.0571,N/A,city,8594.22,9084.95,9603.7
10328,Pune,Aundh,560,6790,0.38,Flat,1 BHK,2,No,0.0571,N/A,city,7177.71,7587.56,8020.81
10329,Pune,Hadapsar,645,7600,0.49,Flat,1 BHK,2,No,0.0571,0.1065,locality,8409.4,9305,10295.98
10330,Pune,Kalewadi,840,5950,0.5,Flat,2 BHK,3,Yes,0.0571,N/A,city,6289.74,6648.89,7028.54
10331,Pune,Kalewadi,840,5950,0.5,Flat,2 BHK,3,Yes,0.0571,N/A,city,6289.74,6648.89,7028.54
10332,Pune,Khadki,470,5740,0.27,Flat,1 BK,2,No,0.0571,N/A,city,6067.75,6414.22,6780.47
10333,Pune,Kirkatwadi,685,5840,0.4,Flat,2 BHK,2,No,0.0571,N/A,city,6173.46,6525.97,6898.6
10334,Pune,Tingre Nagar,720,4440,0.32,Flat,1 BHK,2,Yes,0.0571,N/A,city,4693.52,4961.52,5244.83
10335,Pune,Dhanori,960,5520,0.53,Flat,2 BHK,3,No,0.0571,N/A,city,5835.19,6168.38,6520.6
10336,Pune,Ambegaon Pathar,925,5190,0.48,Flat,2 BHK,3,Yes,0.0571,N/A,city,5486.35,5799.62,6130.78
10337,Pune,Mukund Nagar,1500,4530,0.68,Flat,1 BHK,3,No,0.0571,N/A,city,4788.66,5062.1,5351.14
10338,Pune,Tathawade,438,10270,0.45,Flat,1 BK,2,Yes,0.0571,N/A,city,10856.42,11476.32,12131.62
10339,Pune,New Sangvi,571,6130,0.35,Flat,1 BHK,2,Yes,0.0571,N/A,city,6480.02,6850.03,7241.17
10340,Pune,Pimple Nilakh,936,5880,0.55,Flat,2 BHK,3,No,0.0571,N/A,city,6215.75,6570.67,6945.85
10341,Pune,Lulla Nagar,825,7880,0.65,Flat,2 BHK,3,Yes,0.0571,N/A,city,8329.95,8805.59,9308.39
10342,Pune,Bhukum,1010,7920,0.8,Flat,2 BHK,3,Yes,0.0571,N/A,city,8372.23,8850.29,9355.64
10343,Pune,Kalas,1200,10420,1.25,Independent House,3 BHK,3,Yes,0.0571,N/A,city,11014.98,11643.94,12308.81
10344,Pune,Dattavadi,635,9840,0.62,Flat,1 BHK,2,Yes,0.0571,N/A,city,10401.86,10995.81,11623.67
10345,Pune,Bopodi,1550,12260,1.9,Flat,3 BHK,3,Yes,0.0571,N/A,city,12960.05,13700.06,14482.34
10346,Pune,Narhe,1000,6800,0.68,Flat,3 BHK,3,No,0.0571,N/A,city,7188.28,7598.73,8032.62
10347,Pune,Kasarwadi,700,5710,0.4,Flat,1 BHK,2,Yes,0.0571,N/A,city,6036.04,6380.7,6745.04
10348,Pune,Ambegaon Pathar,550,7270,0.4,Flat,1 BHK,2,Yes,0.0571,N/A,city,7685.12,8123.94,8587.81
10349,Pune,Sanjay Park,4216,14230,6,Flat,4 BHK,5,Yes,0.0571,N/A,city,15042.53,15901.46,16809.44
10350,Pune,Kondhwa,4500,6110,2.75,Independent House,3 BHK,5,Yes,0.0571,N/A,city,6458.88,6827.68,7217.54
10351,Pune,Uttam Nagar,550,6000,0.33,Flat,1 BHK,2,Yes,0.0571,N/A,city,6342.6,6704.76,7087.6
10352,Pune,Kalewadi,1120,3570,0.4,Flat,2 BHK,3,Yes,0.0571,N/A,city,3773.85,3989.33,4217.12
10353,Pune,Dhayari,355,3660,0.13,Flat,1 BK,1,Yes,0.0571,0.0321,locality,3777.49,3898.74,4023.89
10354,Pune,Pimple Nilakh,610,7380,0.45,Flat,1 BHK,2,Yes,0.0571,N/A,city,7801.4,8246.86,8717.75
10355,Pune,Anand Nagar,1429,7500,1.07,Independent House,2 BHK,3,No,0.0571,N/A,city,7928.25,8380.95,8859.51
10356,Pune,Ambegaon Budruk,1230,9760,1.2,Independent House,3 BHK,3,Yes,0.0571,N/A,city,10317.3,10906.41,11529.17
10357,Pune,Kasba Peth,600,10830,0.65,Flat,1 BHK,2,Yes,0.0571,N/A,city,11448.39,12102.1,12793.13
10358,Pune,Somwar Peth,600,7670,0.46,Flat,1 BHK,2,Yes,0.0571,N/A,city,8107.96,8570.92,9060.32
10359,Pune,Kirkatwadi,508,4920,0.25,Flat,1 BHK,2,No,0.0571,N/A,city,5200.93,5497.91,5811.84
10360,Pune,Khadakwasla,603,4480,0.27,Flat,1 BHK,2,Yes,0.0571,N/A,city,4735.81,5006.22,5292.08
10361,Pune,Kolhewadi,665,5860,0.39,Flat,1 BHK,2,No,0.0571,N/A,city,6194.61,6548.32,6922.23
10362,Pune,Kalyani Nagar,570,14910,0.85,Flat,1 BHK,2,No,0.0571,N/A,city,15761.36,16661.33,17612.7
10363,Pune,Mohammed Wadi,3200,7030,2.25,Independent House,4 BHK,6,Yes,0.0571,N/A,city,7431.41,7855.75,8304.31
10364,Pune,Parvati Darshan,841,10110,0.85,Flat,2 BHK,3,No,0.0571,N/A,city,10687.28,11297.52,11942.61
10365,Pune,Rasta Peth,800,15000,1.2,Flat,2 BHK,3,No,0.0571,N/A,city,15856.5,16761.91,17719.01
10366,Pune,Kolhewadi,420,6900,0.29,Flat,1 BHK,2,Yes,0.0571,N/A,city,7293.99,7710.48,8150.75
10367,Pune,Sus,1700,14120,2.4,Independent House,3 BHK,3,Yes,0.0571,N/A,city,14926.25,15778.54,16679.5
10368,Pune,Kashewadi,580,8790,0.51,Flat,1 BHK,2,Yes,0.0571,N/A,city,9291.91,9822.48,10383.34
10369,Pune,Kasba Peth,600,11500,0.69,Flat,1 BHK,2,Yes,0.0571,N/A,city,12156.65,12850.79,13584.58
10370,Pune,Shaniwar Peth,880,17050,1.5,Flat,2 BHK,3,Yes,0.0571,N/A,city,18023.56,19052.7,20140.61
10371,Pune,Yashwantrao Chavan Nagar,700,7140,0.5,Flat,1 BHK,2,No,0.0571,N/A,city,7547.69,7978.67,8434.25
10372,Pune,Chandan Nagar,1800,6670,1.2,Flat,3 BHK,3,Yes,0.0571,N/A,city,7050.86,7453.46,7879.05
10373,Pune,Kasba Peth,1164,8590,1,Flat,2 BHK,3,No,0.0571,N/A,city,9080.49,9598.98,10147.09
10374,Pune,Kirkatwadi,340,3380,0.11,Flat,1 BK,1,No,0.0571,N/A,city,3573,3777.02,3992.68
10375,Pune,Pashan,2500,15200,3.8,Independent House,4 BHK,4,Yes,0.0571,N/A,city,16067.92,16985.4,17955.26
10376,Pune,Pune Cantonment,500,9000,0.45,Flat,1 BHK,2,No,0.0571,N/A,city,9513.9,10057.14,10631.41
10377,Pune,Kirkatwadi,660,5760,0.38,Flat,1 BHK,2,Yes,0.0571,N/A,city,6088.9,6436.57,6804.1
10378,Pune,Bhawani Peth,1120,7320,0.82,Flat,2 BHK,3,No,0.0571,N/A,city,7737.97,8179.81,8646.88
10379,Pune,Kalewadi,850,5650,0.48,Flat,2 BHK,3,No,0.0571,N/A,city,5972.62,6313.65,6674.16
10380,Pune,Kasba Peth,970,9480,0.92,Flat,2 BHK,3,No,0.0571,N/A,city,10021.31,10593.52,11198.41
10381,Pune,Uttam Nagar,578,4500,0.26,Flat,1 BHK,2,Yes,0.0571,N/A,city,4756.95,5028.57,5315.7
10382,Pune,Chakan,850,3650,0.31,Flat,2 BHK,3,No,0.0571,0.0246,locality,3739.79,3831.79,3926.05
10383,Pune,Talwade,950,7890,0.75,Flat,2 BHK,3,No,0.0571,N/A,city,8340.52,8816.76,9320.2
10384,Pune,Somwar Peth,575,10090,0.58,Flat,1 BHK,2,Yes,0.0571,N/A,city,10666.14,11275.18,11918.99
10385,Pune,Hingne Khurd,350,4860,0.17,Flat,1 BK,1,Yes,0.0571,N/A,city,5137.51,5430.86,5740.96
10386,Pune,Somwar Peth,450,8890,0.4,Flat,1 BK,2,Yes,0.0571,N/A,city,9397.62,9934.22,10501.47
10387,Pune,Rasta Peth,500,10000,0.5,Flat,1 BHK,2,Yes,0.0571,N/A,city,10571,11174.6,11812.67
10388,Pune,Guru Nanak Nagar,1100,11180,1.23,Flat,2 BHK,3,No,0.0571,N/A,city,11818.38,12493.21,13206.57
10389,Pune,Mahalunge,420,7020,0.29,Flat,1 BK,2,No,0.0571,N/A,city,7420.84,7844.57,8292.5
10390,Pune,Rasta Peth,1400,10000,1.4,Flat,3 BHK,3,No,0.0571,N/A,city,10571,11174.6,11812.67
10391,Pune,Ganesh Peth,1200,11670,1.4,Flat,3 BHK,3,Yes,0.0571,N/A,city,12336.36,13040.76,13785.39
10392,Pune,Nigdi,600,7000,0.42,Flat,1 BHK,2,Yes,0.0571,N/A,city,7399.7,7822.22,8268.87
10393,Pune,Talegaon Dabhade,918,3810,0.35,Flat,2 BHK,3,No,0.0571,0.0331,locality,3936.11,4066.4,4200.99
10394,Pune,Handewadi,650,3380,0.22,Flat,1 BHK,2,Yes,0.0571,N/A,city,3573,3777.02,3992.68
10395,Pune,Shivane,586,4520,0.26,Flat,1 BHK,2,No,0.0571,N/A,city,4778.09,5050.92,5339.33
10396,Pune,Katraj,780,5130,0.4,Flat,2 BHK,2,No,0.0571,N/A,city,5422.92,5732.57,6059.9
10397,Pune,Pimple Gurav,800,3560,0.28,Flat,1 BHK,1,No,0.0571,N/A,city,3763.28,3978.16,4205.31
10398,Pune,Lavasa,2000,4750,0.95,Villa,2 BHK,2,Yes,0.0571,N/A,city,5021.22,5307.94,5611.02
10399,Pune,Hadapsar,390,4810,0.19,Flat,1 BHK,1,No,0.0571,0.1065,locality,5322.26,5889.09,6516.27
10400,Pune,Jambhul,530,3210,0.17,Flat,1 BHK,2,No,0.0571,N/A,city,3393.29,3587.05,3791.87
10401,Pune,Old Sangvi,650,4310,0.28,Flat,1 BHK,2,No,0.0571,N/A,city,4556.1,4816.25,5091.26
10402,Pune,Yerawada,559,7160,0.4,Flat,1 BHK,2,No,0.0571,N/A,city,7568.84,8001.02,8457.87
10403,Pune,Dhayari,1500,8330,1.25,Villa,3 BHK,3,Yes,0.0571,0.0321,locality,8597.39,8873.37,9158.2
10404,Pune,Katraj,815,5520,0.45,Flat,2 BHK,3,No,0.0571,N/A,city,5835.19,6168.38,6520.6
10405,Pune,Undri,575,6090,0.35,Independent House,1 BHK,2,No,0.0571,N/A,city,6437.74,6805.33,7193.92
10406,Pune,Wagholi,580,6030,0.35,Independent House,1 BHK,2,Yes,0.0571,0.0247,locality,6178.94,6331.56,6487.95
10407,Pune,Hadapsar,1145,742000,84.96,Flat,3 BHK,3,No,0.0571,0.1065,locality,821023,908461.95,1005213.15
10408,Pune,Ambegaon,515,3880,0.2,Flat,1 BHK,2,No,0.0571,N/A,city,4101.55,4335.75,4583.32
10409,Pune,Dhankawadi,950,4740,0.45,Flat,3 BHK,3,No,0.0571,N/A,city,5010.65,5296.76,5599.21
10410,Pune,Moshi,540,5000,0.27,Flat,1 BHK,2,Yes,0.0571,0.0352,locality,5176,5358.2,5546.8
10411,Pune,Charholi Budruk,992,7060,0.7,Flat,2 BHK,3,No,0.0571,N/A,city,7463.13,7889.27,8339.75
10412,Pune,Hinjewadi,1250,12400,1.55,Independent House,3 BHK,3,Yes,0.0571,N/A,city,13108.04,13856.51,14647.72
10413,Pune,Talegaon Dabhade,620,3870,0.24,Flat,1 BK,2,Yes,0.0571,0.0331,locality,3998.1,4130.43,4267.15
10414,Pune,Uruli Devachi,1186,4210,0.5,Flat,3 BHK,3,Yes,0.0571,N/A,city,4450.39,4704.51,4973.14
10415,Pune,Alandi,750,4000,0.3,Independent House,1 BHK,2,No,0.0571,N/A,city,4228.4,4469.84,4725.07
10416,Pune,Ganesh Peth,480,6250,0.3,Flat,1 BHK,2,No,0.0571,N/A,city,6606.88,6984.13,7382.92
10417,Pune,Dehu,750,4800,0.36,Flat,2 BHK,2,No,0.0571,N/A,city,5074.08,5363.81,5670.08
10418,Pune,Manjari Budruk,800,8750,0.7,Independent House,2 BHK,5,Yes,0.0571,N/A,city,9249.62,9777.78,10336.09
10419,Pune,Undri,950,6320,0.6,Flat,1 BHK,3,Yes,0.0571,N/A,city,6680.87,7062.35,7465.61
10420,Pune,Talegaon Dabhade,1053,5700,0.6,Independent House,2 BHK,3,No,0.0571,0.0331,locality,5888.67,6083.58,6284.95
